graph,matrix type,start nodes proportion,query,method,run number,execution time in sec
pizza,lil,0.8,(disjointWith | type)* subClassOf,tensor,9,7.750967499800026
pizza,lil,0.8,(disjointWith | type)* subClassOf,bfs,9,19.58988020941615
pizza,lil,0.8,(disjointWith | type)* subClassOf,tensor,10,8.038062332663685
pizza,lil,0.8,(disjointWith | type)* subClassOf,bfs,10,19.11420420790091
pizza,lil,0.8,(disjointWith | type)* subClassOf,tensor,11,7.709681500215083
pizza,lil,0.8,(disjointWith | type)* subClassOf,bfs,11,18.890257250051945
pizza,lil,0.8,(disjointWith | type)* subClassOf,tensor,12,7.574376750271767
pizza,lil,0.8,(disjointWith | type)* subClassOf,bfs,12,18.851837541442364
pizza,lil,0.8,(disjointWith | type)* subClassOf,tensor,13,7.474615124985576
pizza,lil,0.8,(disjointWith | type)* subClassOf,bfs,13,18.96500908397138
pizza,lil,0.8,(disjointWith | type)* subClassOf,tensor,14,7.476677041966468
pizza,lil,0.8,(disjointWith | type)* subClassOf,bfs,14,19.106769292149693
pizza,lil,0.8,(disjointWith | type)* subClassOf,tensor,15,7.464648959226906
pizza,lil,0.8,(disjointWith | type)* subClassOf,bfs,15,19.018286250066012
pizza,lil,0.8,(disjointWith | type)* subClassOf,tensor,16,7.46276370761916
pizza,lil,0.8,(disjointWith | type)* subClassOf,bfs,16,18.98408866720274
pizza,lil,0.8,(disjointWith | type)* subClassOf,tensor,17,7.471864541992545
pizza,lil,0.8,(disjointWith | type)* subClassOf,bfs,17,18.886257083620876
pizza,lil,0.8,(disjointWith | type)* subClassOf,tensor,18,7.496120958123356
pizza,lil,0.8,(disjointWith | type)* subClassOf,bfs,18,18.910328125115484
pizza,lil,0.8,(disjointWith | type)* subClassOf,tensor,19,7.4687567092478275
pizza,lil,0.8,(disjointWith | type)* subClassOf,bfs,19,18.85216866619885
pizza,lil,0.8,(disjointWith | type)* subClassOf,tensor,20,7.462373542133719
pizza,lil,0.8,(disjointWith | type)* subClassOf,bfs,20,19.005519249942154
pizza,lil,0.8,(disjointWith | type)* subClassOf,tensor,21,7.516182042192668
pizza,lil,0.8,(disjointWith | type)* subClassOf,bfs,21,19.431713374797255
pizza,lil,0.8,(disjointWith | type)* subClassOf,tensor,22,7.479836291167885
pizza,lil,0.8,(disjointWith | type)* subClassOf,bfs,22,19.0358444172889
pizza,lil,0.8,(disjointWith | type)* subClassOf,tensor,23,7.456801624968648
pizza,lil,0.8,(disjointWith | type)* subClassOf,bfs,23,19.183312541805208
pizza,lil,0.8,(disjointWith | type)* subClassOf,tensor,24,7.472937125246972
pizza,lil,0.8,(disjointWith | type)* subClassOf,bfs,24,18.956208041869104
pizza,lil,0.8,(disjointWith | type)* subClassOf,tensor,25,7.485756583977491
pizza,lil,0.8,(disjointWith | type)* subClassOf,bfs,25,18.98165020812303
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,1,17.99052916606888
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,1,14.465696125291288
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,2,18.039365959353745
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,2,14.545153583399951
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,3,18.088242082856596
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,3,14.448318833019584
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,4,18.034938750322908
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,4,14.569736707955599
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,5,18.05158108426258
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,5,14.252900999970734
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,6,17.970532833132893
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,6,14.241049374919385
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,7,18.080664166714996
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,7,14.188152207992971
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,8,18.058561875019222
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,8,14.352625207975507
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,9,18.02622970798984
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,9,14.26255629118532
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,10,18.042403417173773
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,10,14.258781584445387
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,11,18.033965959213674
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,11,14.119763083290309
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,12,18.01359354192391
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,12,14.177771292161196
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,13,17.95912920916453
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,13,14.124557540751994
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,14,17.99937095772475
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,14,14.191124917007983
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,15,18.006447250023484
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,15,14.156935084145516
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,16,18.034752999898046
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,16,14.732472540810704
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,17,18.030216250102967
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,17,14.220197041053325
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,18,18.060827542096376
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,18,14.19233625009656
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,19,18.016789792105556
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,19,15.000009000301361
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,20,18.570632042363286
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,20,14.412910958286375
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,21,19.25042420811951
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,21,14.314748999662697
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,22,18.048763541970402
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,22,14.216829833108932
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,23,18.041769250296056
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,23,14.150198124814779
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,24,17.998373417183757
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,24,14.102142583113164
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,25,18.003096458036453
pizza,lil,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,25,14.16491079190746
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,1,22.61274033365771
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,1,23.565314042381942
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,2,22.595778541639447
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,2,25.207852541003376
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,3,22.797213083598763
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,3,26.576209582854062
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,4,25.559161791577935
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,4,25.650496874935925
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,5,23.52109650010243
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,5,28.355783415958285
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,6,22.940337415784597
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,6,24.34940458415076
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,7,23.75548154115677
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,7,23.531387958675623
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,8,22.613791916985065
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,8,23.571264333091676
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,9,22.56356683280319
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,9,23.588710917159915
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,10,22.592099875211716
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,10,23.492759957909584
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,11,22.60343183297664
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,11,23.51444079168141
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,12,22.588958833832294
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,12,23.357556000351906
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,13,22.593624958768487
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,13,23.657919832970947
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,14,22.56999083282426
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,14,23.553105750121176
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,15,22.571086958050728
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,15,23.656144791748375
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,16,22.55072783306241
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,16,23.56610908312723
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,17,22.626172499731183
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,17,23.87116695800796
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,18,22.84742391621694
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,18,27.06076925015077
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,19,24.276409291662276
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,19,23.471668374724686
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,20,22.514045833144337
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,20,23.488730083219707
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,21,22.633082707878202
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,21,23.573602667078376
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,22,22.616659250110388
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,22,23.43849900038913
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,23,22.62227000016719
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,23,23.72337433323264
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,24,22.610200707800686
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,24,23.644986417144537
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,tensor,25,22.56879383418709
pizza,lil,0.8,disjointWith type subClassOf (onProperty | disjointWith)*,bfs,25,23.3205093331635
pizza,lil,0.8,disjointWith*,tensor,1,4.22749091591686
pizza,lil,0.8,disjointWith*,bfs,1,7.489632416982204
pizza,lil,0.8,disjointWith*,tensor,2,4.260723041836172
pizza,lil,0.8,disjointWith*,bfs,2,7.395305499900132
pizza,lil,0.8,disjointWith*,tensor,3,4.25612337468192
pizza,lil,0.8,disjointWith*,bfs,3,7.4282306670211256
pizza,lil,0.8,disjointWith*,tensor,4,4.254074374679476
pizza,lil,0.8,disjointWith*,bfs,4,7.3689417922869325
pizza,lil,0.8,disjointWith*,tensor,5,4.2586527918465436
pizza,lil,0.8,disjointWith*,bfs,5,7.3127826252020895
pizza,lil,0.8,disjointWith*,tensor,6,4.263453166931868
pizza,lil,0.8,disjointWith*,bfs,6,7.339054208248854
pizza,lil,0.8,disjointWith*,tensor,7,4.272541709244251
pizza,lil,0.8,disjointWith*,bfs,7,8.046874624677002
pizza,lil,0.8,disjointWith*,tensor,8,4.5361143331974745
pizza,lil,0.8,disjointWith*,bfs,8,7.442425500135869
pizza,lil,0.8,disjointWith*,tensor,9,5.088921082671732
pizza,lil,0.8,disjointWith*,bfs,9,8.120089499745518
pizza,lil,0.8,disjointWith*,tensor,10,4.256659833248705
pizza,lil,0.8,disjointWith*,bfs,10,7.364144541788846
pizza,lil,0.8,disjointWith*,tensor,11,4.263399333227426
pizza,lil,0.8,disjointWith*,bfs,11,7.3061805833131075
pizza,lil,0.8,disjointWith*,tensor,12,4.256402582861483
pizza,lil,0.8,disjointWith*,bfs,12,7.36723200045526
pizza,lil,0.8,disjointWith*,tensor,13,4.278514500241727
pizza,lil,0.8,disjointWith*,bfs,13,7.359631915576756
pizza,lil,0.8,disjointWith*,tensor,14,4.245529291685671
pizza,lil,0.8,disjointWith*,bfs,14,7.359981250017881
pizza,lil,0.8,disjointWith*,tensor,15,4.291193333920091
pizza,lil,0.8,disjointWith*,bfs,15,7.354717249982059
pizza,lil,0.8,disjointWith*,tensor,16,4.24171012500301
pizza,lil,0.8,disjointWith*,bfs,16,7.370710916817188
pizza,lil,0.8,disjointWith*,tensor,17,4.236326166894287
pizza,lil,0.8,disjointWith*,bfs,17,7.309401375241578
pizza,lil,0.8,disjointWith*,tensor,18,4.244109166320413
pizza,lil,0.8,disjointWith*,bfs,18,7.299697165843099
pizza,lil,0.8,disjointWith*,tensor,19,4.269289582967758
pizza,lil,0.8,disjointWith*,bfs,19,7.346838457975537
pizza,lil,0.8,disjointWith*,tensor,20,4.273675750009716
pizza,lil,0.8,disjointWith*,bfs,20,7.3080461248755455
pizza,lil,0.8,disjointWith*,tensor,21,4.266494542360306
pizza,lil,0.8,disjointWith*,bfs,21,7.295440332964063
pizza,lil,0.8,disjointWith*,tensor,22,4.2489817081950605
pizza,lil,0.8,disjointWith*,bfs,22,7.3637265409342945
pizza,lil,0.8,disjointWith*,tensor,23,4.238546875305474
pizza,lil,0.8,disjointWith*,bfs,23,7.335281042382121
pizza,lil,0.8,disjointWith*,tensor,24,4.267975832801312
pizza,lil,0.8,disjointWith*,bfs,24,7.35976054193452
pizza,lil,0.8,disjointWith*,tensor,25,4.272709375247359
pizza,lil,0.8,disjointWith*,bfs,25,7.3370503331534564
pizza,dok,0.8,(disjointWith | type)* subClassOf,tensor,1,7.437135208398104
pizza,dok,0.8,(disjointWith | type)* subClassOf,bfs,1,6.215671082958579
pizza,dok,0.8,(disjointWith | type)* subClassOf,tensor,2,7.465764832682908
pizza,dok,0.8,(disjointWith | type)* subClassOf,bfs,2,6.201378708705306
pizza,dok,0.8,(disjointWith | type)* subClassOf,tensor,3,7.4430693332105875
pizza,dok,0.8,(disjointWith | type)* subClassOf,bfs,3,6.21678104205057
pizza,dok,0.8,(disjointWith | type)* subClassOf,tensor,4,7.445889542344958
pizza,dok,0.8,(disjointWith | type)* subClassOf,bfs,4,6.204577833414078
pizza,dok,0.8,(disjointWith | type)* subClassOf,tensor,5,7.435590584296733
pizza,dok,0.8,(disjointWith | type)* subClassOf,bfs,5,6.211283582728356
pizza,dok,0.8,(disjointWith | type)* subClassOf,tensor,6,7.436826084274799
pizza,dok,0.8,(disjointWith | type)* subClassOf,bfs,6,6.260426167398691
pizza,dok,0.8,(disjointWith | type)* subClassOf,tensor,7,7.544850290752947
pizza,dok,0.8,(disjointWith | type)* subClassOf,bfs,7,6.275290541816503
pizza,dok,0.8,(disjointWith | type)* subClassOf,tensor,8,7.429671999998391
pizza,dok,0.8,(disjointWith | type)* subClassOf,bfs,8,6.261937875300646
pizza,dok,0.8,(disjointWith | type)* subClassOf,tensor,9,7.525484666693956
pizza,dok,0.8,(disjointWith | type)* subClassOf,bfs,9,6.304167250171304
pizza,dok,0.8,(disjointWith | type)* subClassOf,tensor,10,7.53851137496531
pizza,dok,0.8,(disjointWith | type)* subClassOf,bfs,10,6.171350291930139
pizza,dok,0.8,(disjointWith | type)* subClassOf,tensor,11,7.485407250002027
pizza,dok,0.8,(disjointWith | type)* subClassOf,bfs,11,6.301775916945189
pizza,dok,0.8,(disjointWith | type)* subClassOf,tensor,12,7.521750833373517
pizza,dok,0.8,(disjointWith | type)* subClassOf,bfs,12,6.20284670824185
pizza,dok,0.8,(disjointWith | type)* subClassOf,tensor,13,7.547590125352144
pizza,dok,0.8,(disjointWith | type)* subClassOf,bfs,13,6.311990291811526
pizza,dok,0.8,(disjointWith | type)* subClassOf,tensor,14,7.490739792119712
pizza,dok,0.8,(disjointWith | type)* subClassOf,bfs,14,6.187278792262077
pizza,dok,0.8,(disjointWith | type)* subClassOf,tensor,15,7.551726249977946
pizza,dok,0.8,(disjointWith | type)* subClassOf,bfs,15,6.300487082917243
pizza,dok,0.8,(disjointWith | type)* subClassOf,tensor,16,7.43856754200533
pizza,dok,0.8,(disjointWith | type)* subClassOf,bfs,16,6.258414499927312
pizza,dok,0.8,(disjointWith | type)* subClassOf,tensor,17,7.574724291916937
pizza,dok,0.8,(disjointWith | type)* subClassOf,bfs,17,6.3245116667822
pizza,dok,0.8,(disjointWith | type)* subClassOf,tensor,18,7.499712584074587
pizza,dok,0.8,(disjointWith | type)* subClassOf,bfs,18,6.202177791856229
pizza,dok,0.8,(disjointWith | type)* subClassOf,tensor,19,7.5052297920919955
pizza,dok,0.8,(disjointWith | type)* subClassOf,bfs,19,6.343899459112436
pizza,dok,0.8,(disjointWith | type)* subClassOf,tensor,20,7.501057791989297
pizza,dok,0.8,(disjointWith | type)* subClassOf,bfs,20,6.195077208802104
pizza,dok,0.8,(disjointWith | type)* subClassOf,tensor,21,7.478903667069972
pizza,dok,0.8,(disjointWith | type)* subClassOf,bfs,21,6.313314958941191
pizza,dok,0.8,(disjointWith | type)* subClassOf,tensor,22,7.515374375041574
pizza,dok,0.8,(disjointWith | type)* subClassOf,bfs,22,6.197579457890242
pizza,dok,0.8,(disjointWith | type)* subClassOf,tensor,23,7.70072800014168
pizza,dok,0.8,(disjointWith | type)* subClassOf,bfs,23,6.3422577497549355
pizza,dok,0.8,(disjointWith | type)* subClassOf,tensor,24,7.503075166139752
pizza,dok,0.8,(disjointWith | type)* subClassOf,bfs,24,6.19745754217729
pizza,dok,0.8,(disjointWith | type)* subClassOf,tensor,25,7.517124459147453
pizza,dok,0.8,(disjointWith | type)* subClassOf,bfs,25,6.329925833269954
pizza,dok,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,1,18.09504329180345
pizza,dok,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,1,6.981127167120576
pizza,dok,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,2,17.998706583864987
pizza,dok,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,2,7.123598082922399
pizza,dok,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,3,18.11530491709709
pizza,dok,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,3,6.985269040800631
pizza,dok,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,4,18.062426667194813
pizza,dok,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,4,7.135897332802415
pizza,dok,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,5,18.035613958258182
pizza,dok,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,5,6.999802083708346
pizza,dok,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,6,18.07514441711828
pizza,dok,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,6,7.108250209130347
pizza,dok,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,7,18.098842416889966
pizza,dok,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,7,6.978468334302306
pizza,dok,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,8,18.102913917042315
pizza,dok,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,8,7.096876833122224
pizza,dok,0.8,(subClassOf | onProperty)+ disjointWith*,tensor,9,18.114867041818798
pizza,dok,0.8,(subClassOf | onProperty)+ disjointWith*,bfs,9,7.017851083073765
